line,division,day_type,day_type_label,month,month_date,year,period,otp_pct,on_time,scheduled
4,A DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.760469,1816,2388
5,A DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8749655,6333,7238
5,A DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.88827735,1614,1817
6,A DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8484379,10401,12259
6,A DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8375695,2109,2518
7,A DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8839935,12520,14163
7,A DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.9220564,3336,3618
A,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.682822,5720,8377
A,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.701002,1749,2495
B,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.75046384,3236,4312
C,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.72159094,3175,4400
C,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.7017167,981,1398
D,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8149351,1757,2156
D,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.7575111,4614,6091
E,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.75521064,6812,9020
E,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.85562634,1612,1884
F,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.72403353,6218,8588
F,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.69893616,1314,1880
FS,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.9730729,1843,1894
FS,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.9953775,5168,5192
G,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8187732,1762,2152
G,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.84056413,5483,6523
GS,A DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.99358976,1860,1872
GS,A DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.98475933,7366,7480
H,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.98133117,3627,3696
H,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.9585122,1340,1398
J,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.9084691,5578,6140
J,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8678963,1741,2006
L,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.92918295,11179,12031
L,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.8768614,3062,3492
M,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.81262624,4827,5940
M,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.9639571,1257,1304
N,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.7430527,7273,9788
N,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.72993827,1419,1944
Q,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.7059078,4887,6923
Q,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.75020957,1790,2386
R,B DIVISION,2,Weekend,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.827835,1606,1940
R,B DIVISION,1,Weekday,2021-08-01,2021-08-01T00:00:00Z,2021,2020-2024,0.79257464,4910,6195
1,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.932341,2756,2956
1,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8351329,8044,9632
2,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.7943733,5393,6789
2,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.67757416,1553,2292
3,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.849429,5207,6130
3,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8048544,1658,2060
4,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.85248333,2300,2698
4,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8481844,6587,7766
5,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8525112,5890,6909
5,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.93916607,1374,1463
6,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.857976,10445,12174
6,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9333164,3681,3944
7,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.93357986,12622,13520
7,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8975964,3585,3994
A,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.70941937,5498,7750
A,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.7365057,2074,2816
B,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.72206026,2972,4116
C,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.75389755,2708,3592
C,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.80025446,1258,1572
D,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.70430905,4266,6057
D,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.82875115,3557,4292
E,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9015151,1904,2112
E,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.6886179,5929,8610
F,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.68785346,5595,8134
F,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8911597,1875,2104
FS,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9940017,4640,4668
FS,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9888268,2124,2148
G,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.84880954,4991,5880
G,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8484589,1982,2336
GS,A DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9925785,10432,10510
GS,A DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9900077,2576,2602
H,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9838481,3472,3529
H,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9004411,1429,1587
J,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8598737,5038,5859
J,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.92617154,2095,2262
L,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9339744,10878,11647
L,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.94614416,4515,4772
M,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.799753,4533,5668
M,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9463059,2203,2328
N,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.746317,7143,9571
N,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.8023148,1733,2160
Q,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.7496735,5166,6891
Q,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.82028335,2200,2682
R,B DIVISION,2,Weekend,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.9203704,1988,2160
R,B DIVISION,1,Weekday,2021-07-01,2021-07-01T00:00:00Z,2021,2020-2024,0.80775714,4790,5930
1,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8881476,9052,10192
1,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.81977737,1915,2336
2,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8275572,5898,7127
2,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.49285713,828,1680
3,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8575334,5646,6584
3,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.646283,1078,1668
4,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8150837,6625,8128
4,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.76170415,1627,2136
5,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.83910584,6081,7247
5,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.82920355,937,1130
6,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8680868,10799,12440
6,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.77881205,1757,2256
7,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.90929925,13093,14399
7,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.84747547,2417,2852
A,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.75044084,6384,8507
A,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.80749935,3058,3787
B,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.7249532,3097,4272
C,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8505328,3033,3566
C,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.6915064,863,1248
D,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8049769,1391,1728
D,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.7363307,4471,6072
E,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.89761907,1508,1680
E,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.67760533,6112,9020
F,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8450957,1413,1672
F,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.6739486,5769,8560
FS,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.9982311,1693,1696
FS,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.9946071,5164,5192
G,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8714903,1614,1852
G,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.82371116,5065,6149
GS,A DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.9982548,2860,2865
GS,A DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.9726742,10999,11308
H,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.97603834,1222,1252
H,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.95535713,3531,3696
J,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.92197424,5660,6139
J,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8989955,1611,1792
L,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.93179613,11517,12360
L,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.95581776,3483,3644
M,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8117826,4809,5924
M,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.9508734,1742,1832
N,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.7413194,1281,1728
N,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.7737175,7707,9961
Q,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.7517934,5240,6970
Q,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.69052225,1428,2068
R,B DIVISION,1,Weekday,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.8058237,5009,6216
R,B DIVISION,2,Weekend,2021-06-01,2021-06-01T00:00:00Z,2021,2020-2024,0.75870067,1308,1724
1,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9127466,8421,9226
1,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8566061,2736,3194
2,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8522517,5526,6484
2,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.6447947,1759,2728
3,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.90180665,5391,5978
3,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.7070619,1622,2294
4,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.87358946,6503,7444
4,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8199863,2396,2922
5,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.87707436,5708,6508
5,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8488558,1595,1879
6,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9064942,10092,11133
6,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.86664504,2671,3082
7,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9039219,11017,12188
7,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.89310515,3601,4032
A,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.7892857,2431,3080
A,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.7631545,5903,7735
B,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.7892562,3056,3872
C,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.83271605,2698,3240
C,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8309941,1421,1710
D,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8728956,2074,2376
D,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.77272725,4216,5456
E,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8819444,2032,2304
E,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8217253,6725,8184
F,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.81849915,1876,2292
F,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.73808604,5746,7785
FS,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9987058,2315,2318
FS,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.99710083,4471,4484
G,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.90694004,2300,2536
G,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.83401823,4668,5597
GS,A DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9929792,3253,3276
GS,A DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9978649,10282,10304
H,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9788136,2772,2832
H,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.983871,854,868
J,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.9363785,2296,2452
J,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.91039425,4826,5301
L,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.95020974,10420,10966
L,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.95880514,4911,5122
M,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8828009,4753,5384
M,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.96203035,2407,2502
N,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8170604,7021,8593
N,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.837963,2353,2808
Q,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.7856477,5058,6438
Q,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.80127347,2391,2984
R,B DIVISION,1,Weekday,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.8441696,4778,5660
R,B DIVISION,2,Weekend,2021-05-01,2021-05-01T00:00:00Z,2021,2020-2024,0.91372055,2171,2376
1,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9063892,9363,10330
1,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8625856,2015,2336
2,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.87527996,6253,7144
2,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.54764706,931,1700
3,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.64113927,1013,1580
3,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.91465306,5905,6456
4,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.87057525,7083,8136
4,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8426966,1800,2136
5,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8909597,6406,7190
5,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.875323,1355,1548
6,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.900123,10977,12195
6,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8639184,1949,2256
7,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9209559,13026,14144
7,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.94530153,2696,2852
A,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8317623,6971,8381
A,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.80793226,1813,2244
B,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.86572355,3733,4312
C,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.91021323,3244,3564
C,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.81517243,1182,1450
D,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9382151,1640,1748
D,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8631544,5210,6036
E,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.90509975,8164,9020
E,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.93511903,1571,1680
F,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8953349,1497,1672
F,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8904232,5997,6735
FS,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9964623,1690,1696
FS,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9988444,5186,5192
G,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9185065,5658,6160
G,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9146868,1694,1852
GS,A DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.98142165,2430,2476
GS,A DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.99642396,10867,10906
H,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9848243,1233,1252
H,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.98028475,3580,3652
J,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9458705,1695,1792
J,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9413585,5779,6139
L,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9609388,11587,12058
L,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9271168,3460,3732
M,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9153457,5428,5930
M,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9873765,1799,1822
N,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8829283,8575,9712
N,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.8246528,1425,1728
Q,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.87868756,6106,6949
Q,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.88419116,1924,2176
R,B DIVISION,1,Weekday,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.90830255,5656,6227
R,B DIVISION,2,Weekend,2021-04-01,2021-04-01T00:00:00Z,2021,2020-2024,0.9137731,1579,1728
1,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.8997775,9705,10786
1,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.90429187,2107,2330
2,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.79954034,6262,7832
2,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.6806144,1285,1888
3,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.885955,5469,6173
3,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.7357052,1158,1574
4,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.8583855,7401,8622
4,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.8565381,1821,2126
5,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.8801702,6618,7519
5,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.88755304,1255,1414
6,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.8671111,1951,2250
6,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.8847905,11274,12742
7,A DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.95060134,13990,14717
7,A DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.95564824,2521,2638
A,B DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.82029086,7107,8664
A,B DIVISION,2,Weekend,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.76378304,1704,2231
B,B DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.82685435,3701,4476
C,B DIVISION,1,Weekday,2021-03-01,2021-03-01T00:00:00Z,2021,2020-2024,0.9076758,3382,3726
